entity_addr,entity_total_trans_fulton_all_yr,pct_entity_total_trans_fulton_all_yr
0 PO BOX 420068 30342,1.0,0.0008806460419363645
0 PO BOX 420121 30342,3.0,0.0026419381258090935
0 PO BOX 420195 30342,2.0,0.001761292083872729
0 PO BOX 420202 30342,15.0,0.013209690629045468
0 PO BOX 420246 30342,8.0,0.007045168335490916
0 PO BOX 420253 30342,3.0,0.0026419381258090935
0 PO BOX 420488 30342,12.0,0.010567752503236374
0 PO BOX 420588 30342,1.0,0.0008806460419363645
0 PO BOX 420631 30342,1.0,0.0008806460419363645
0 PO BOX 42085 30311,1.0,0.0008806460419363645
0 PO BOX 420889 30342,1.0,0.0008806460419363645
0 PO BOX 421054 30342,8.0,0.007045168335490916
0 PO BOX 421158 30342,1.0,0.0008806460419363645
0 PO BOX 421515 30342,2.0,0.001761292083872729
0 PO BOX 421577 30342,1.0,0.0008806460419363645
0 PO BOX 42195 30311,1.0,0.0008806460419363645
0 PO BOX 422071 30342,1.0,0.0008806460419363645
0 PO BOX 422149 30342,7.0,0.006164522293554553
0 PO BOX 422238 30327,1.0,0.0008806460419363645
0 PO BOX 422357 30342,1.0,0.0008806460419363645
0 PO BOX 422504 30342,3.0,0.0026419381258090935
0 PO BOX 422537 30342,1.0,0.0008806460419363645
0 PO BOX 422614 30342,2.0,0.001761292083872729
0 PO BOX 42276 30311,2.0,0.001761292083872729
0 PO BOX 425 12866,3.0,0.0026419381258090935
0 PO BOX 425124 2142,1.0,0.0008806460419363645
0 PO BOX 42557 30311,1.0,0.0008806460419363645
0 PO BOX 42632 30311,1.0,0.0008806460419363645
0 PO BOX 42776 30311,2.0,0.001761292083872729
0 PO BOX 42901 30331,1.0,0.0008806460419363645
0 PO BOX 42922 30311,3.0,0.0026419381258090935
0 PO BOX 42938 30311,2.0,0.001761292083872729
0 PO BOX 42939 30311,1.0,0.0008806460419363645
0 PO BOX 42987 30311,18.0,0.01585162875485456
0 PO BOX 431 30268,1.0,0.0008806460419363645
0 PO BOX 431 36875,1.0,0.0008806460419363645
0 PO BOX 4312 30302,1.0,0.0008806460419363645
0 PO BOX 433 82513,1.0,0.0008806460419363645
0 PO BOX 43330 30336,1.0,0.0008806460419363645
0 PO BOX 43385 35243,3.0,0.0026419381258090935
0 PO BOX 43392 30336,5.0,0.004403230209681822
0 PO BOX 435 30146,1.0,0.0008806460419363645
0 PO BOX 4351 31023,1.0,0.0008806460419363645
0 PO BOX 43512 30336,1.0,0.0008806460419363645
0 PO BOX 4380 30023,11.0,0.00968710646130001
0 PO BOX 43901 30336,1.0,0.0008806460419363645
0 PO BOX 44 18915,1.0,0.0008806460419363645
0 PO BOX 440371 30160,2.0,0.001761292083872729
0 PO BOX 44044 30336,1.0,0.0008806460419363645
0 PO BOX 441046 30160,1.0,0.0008806460419363645
0 PO BOX 44162 30336,1.0,0.0008806460419363645
0 PO BOX 44181 30336,2.0,0.001761292083872729
0 PO BOX 44241 90044,6.0,0.005283876251618187
0 PO BOX 443 91788,1.0,0.0008806460419363645
0 PO BOX 44473 71134,3.0,0.0026419381258090935
0 PO BOX 44482 30336,1.0,0.0008806460419363645
0 PO BOX 4477 30302,1.0,0.0008806460419363645
0 PO BOX 44852 30336,1.0,0.0008806460419363645
0 PO BOX 450632 31145,1.0,0.0008806460419363645
0 PO BOX 450686 31145,4.0,0.003522584167745458
0 PO BOX 450889 31145,3.0,0.0026419381258090935
0 PO BOX 451 9834,1.0,0.0008806460419363645
0 PO BOX 451086 31145,1.0,0.0008806460419363645
0 PO BOX 451231 31145,1.0,0.0008806460419363645
0 PO BOX 4514 32549,1.0,0.0008806460419363645
0 PO BOX 45214 30320,1.0,0.0008806460419363645
0 PO BOX 453 49654,1.0,0.0008806460419363645
0 PO BOX 45351 30320,3.0,0.0026419381258090935
0 PO BOX 458 30154,1.0,0.0008806460419363645
0 PO BOX 459 7924,1.0,0.0008806460419363645
0 PO BOX 460 30002,8.0,0.007045168335490916
0 PO BOX 460 30031,1.0,0.0008806460419363645
0 PO BOX 460727 30042,1.0,0.0008806460419363645
0 PO BOX 463 92399,1.0,0.0008806460419363645
0 PO BOX 465 30301,1.0,0.0008806460419363645
0 PO BOX 4655 30302,1.0,0.0008806460419363645
0 PO BOX 466 30273,1.0,0.0008806460419363645
0 PO BOX 466563 30042,1.0,0.0008806460419363645
0 PO BOX 466875 30042,2.0,0.001761292083872729
0 PO BOX 467391 31146,1.0,0.0008806460419363645
0 PO BOX 4674 30302,1.0,0.0008806460419363645
0 PO BOX 467575 31146,1.0,0.0008806460419363645
0 PO BOX 4698 84323,19.0,0.016732274796790927
0 PO BOX 4726 29903,1.0,0.0008806460419363645
0 PO BOX 47332 30357,6.0,0.005283876251618187
0 PO BOX 475 89413,1.0,0.0008806460419363645
0 PO BOX 476 30031,1.0,0.0008806460419363645
0 PO BOX 4774 30061,1.0,0.0008806460419363645
0 PO BOX 48 10185,13.0,0.011448398545172739
0 PO BOX 480193 90048,1.0,0.0008806460419363645
0 PO BOX 4813 30061,1.0,0.0008806460419363645
0 PO BOX 482 30214,1.0,0.0008806460419363645
0 PO BOX 482 30281,1.0,0.0008806460419363645
0 PO BOX 4844 30302,1.0,0.0008806460419363645
0 PO BOX 48514 30362,3.0,0.0026419381258090935
0 PO BOX 487 30291,2.0,0.001761292083872729
0 PO BOX 488 29202,3.0,0.0026419381258090935
0 PO BOX 488 93302,2.0,0.001761292083872729
0 PO BOX 490127 30349,62.0,0.054600054600054605
0 PO BOX 490403 30349,1.0,0.0008806460419363645
0 PO BOX 490613 30349,1.0,0.0008806460419363645
0 PO BOX 490670 30049,3.0,0.0026419381258090935
0 PO BOX 490906 30049,1.0,0.0008806460419363645
0 PO BOX 490982 30349,2.0,0.001761292083872729
0 PO BOX 491000 30349,1.0,0.0008806460419363645
0 PO BOX 491715 30349,1.0,0.0008806460419363645
0 PO BOX 491992 30349,1.0,0.0008806460419363645
0 PO BOX 49209 30359,2.0,0.001761292083872729
0 PO BOX 492278 30349,8.0,0.007045168335490916
0 PO BOX 4958 30302,1.0,0.0008806460419363645
0 PO BOX 497 30079,1.0,0.0008806460419363645
0 PO BOX 4970 30049,1.0,0.0008806460419363645
0 PO BOX 49724 30359,2.0,0.001761292083872729
0 PO BOX 498 30079,1.0,0.0008806460419363645
0 PO BOX 50 94963,1.0,0.0008806460419363645
0 PO BOX 5004 20791,6.0,0.005283876251618187
0 PO BOX 50059 30302,2.0,0.001761292083872729
0 PO BOX 501111 31150,8.0,0.007045168335490916
0 PO BOX 50255 30302,1.0,0.0008806460419363645
0 PO BOX 5031 30061,1.0,0.0008806460419363645
0 PO BOX 503110 92150,2.0,0.001761292083872729
0 PO BOX 503750 57186,1.0,0.0008806460419363645
0 PO BOX 505 30277,1.0,0.0008806460419363645
0 PO BOX 5054 31040,1.0,0.0008806460419363645
0 PO BOX 5082 30302,1.0,0.0008806460419363645
0 PO BOX 51 30056,1.0,0.0008806460419363645
0 PO BOX 51317 29485,1.0,0.0008806460419363645
0 PO BOX 5153 30023,4.0,0.003522584167745458
0 PO BOX 517 30031,1.0,0.0008806460419363645
0 PO BOX 52 7711,1.0,0.0008806460419363645
0 PO BOX 52023 30335,1.0,0.0008806460419363645
0 PO BOX 52023 30355,4.0,0.003522584167745458
0 PO BOX 522 30111,2.0,0.001761292083872729
0 PO BOX 522 30301,1.0,0.0008806460419363645
0 PO BOX 5233 31107,1.0,0.0008806460419363645
0 PO BOX 52414 30350,1.0,0.0008806460419363645
0 PO BOX 52414 30355,6.0,0.005283876251618187
0 PO BOX 5245 81615,1.0,0.0008806460419363645
0 PO BOX 52540 30355,13.0,0.011448398545172739
0 PO BOX 52540 30356,1.0,0.0008806460419363645
0 PO BOX 52544 30355,1.0,0.0008806460419363645
0 PO BOX 52561 30355,1.0,0.0008806460419363645
0 PO BOX 52593 30355,1.0,0.0008806460419363645
0 PO BOX 52598 30355,2.0,0.001761292083872729
0 PO BOX 52639 30355,1.0,0.0008806460419363645
0 PO BOX 52781 30355,5.0,0.004403230209681822
0 PO BOX 52791 30355,1.0,0.0008806460419363645
0 PO BOX 52845 30355,1.0,0.0008806460419363645
0 PO BOX 52889 30355,2.0,0.001761292083872729
0 PO BOX 53015 30355,1.0,0.0008806460419363645
0 PO BOX 531 30081,1.0,0.0008806460419363645
0 PO BOX 5310 30023,1.0,0.0008806460419363645
0 PO BOX 53315 30355,2.0,0.001761292083872729
0 PO BOX 53426 30305,1.0,0.0008806460419363645
0 PO BOX 538 30290,1.0,0.0008806460419363645
0 PO BOX 5393 30154,1.0,0.0008806460419363645
0 PO BOX 54 30666,9.0,0.00792581437742728
0 PO BOX 540 76450,2.0,0.001761292083872729
0 PO BOX 54007 30308,1.0,0.0008806460419363645
0 PO BOX 54031 30308,1.0,0.0008806460419363645
0 PO BOX 54093 30308,1.0,0.0008806460419363645
0 PO BOX 54137 30308,2.0,0.001761292083872729
0 PO BOX 542243 77254,1.0,0.0008806460419363645
0 PO BOX 54301 30308,1.0,0.0008806460419363645
0 PO BOX 54385 30308,1.0,0.0008806460419363645
0 PO BOX 54464 30308,9.0,0.00792581437742728
0 PO BOX 54524 30308,1.0,0.0008806460419363645
0 PO BOX 54664 30308,9.0,0.00792581437742728
0 PO BOX 547 31029,1.0,0.0008806460419363645
0 PO BOX 54801 30308,1.0,0.0008806460419363645
0 PO BOX 54811 30308,2.0,0.001761292083872729
0 PO BOX 54896 30308,1.0,0.0008806460419363645
0 PO BOX 54903 30308,1.0,0.0008806460419363645
0 PO BOX 54958 30308,1.0,0.0008806460419363645
0 PO BOX 54981 30308,1.0,0.0008806460419363645
0 PO BOX 550029 30355,2.0,0.001761292083872729
0 PO BOX 550189 30355,1.0,0.0008806460419363645
0 PO BOX 55023 30308,1.0,0.0008806460419363645
0 PO BOX 550246 30355,3.0,0.0026419381258090935
0 PO BOX 550412 30355,1.0,0.0008806460419363645
0 PO BOX 550426 30355,1.0,0.0008806460419363645
0 PO BOX 550467 30355,1.0,0.0008806460419363645
0 PO BOX 550562 30355,1.0,0.0008806460419363645
0 PO BOX 551 30294,1.0,0.0008806460419363645
0 PO BOX 55123 30308,2.0,0.001761292083872729
0 PO BOX 552 6083,3.0,0.0026419381258090935
0 PO BOX 55301 30308,2.0,0.001761292083872729
0 PO BOX 55370 30308,2.0,0.001761292083872729
0 PO BOX 55497 30308,1.0,0.0008806460419363645
0 PO BOX 55575 33732,1.0,0.0008806460419363645
0 PO BOX 56028 70055,1.0,0.0008806460419363645
0 PO BOX 56061 30343,1.0,0.0008806460419363645
0 PO BOX 56071 30343,2.0,0.001761292083872729
0 PO BOX 5613 30117,1.0,0.0008806460419363645
0 PO BOX 562 35115,2.0,0.001761292083872729
0 PO BOX 56391 30343,1.0,0.0008806460419363645
0 PO BOX 56591 30343,1.0,0.0008806460419363645
0 PO BOX 568276 32856,1.0,0.0008806460419363645
0 PO BOX 57254 33034,1.0,0.0008806460419363645
0 PO BOX 57269 30343,1.0,0.0008806460419363645
0 PO BOX 573036 77257,1.0,0.0008806460419363645
0 PO BOX 577 30237,1.0,0.0008806460419363645
0 PO BOX 5792 31107,2.0,0.001761292083872729
0 PO BOX 5802 31107,2.0,0.001761292083872729
0 PO BOX 5806 31107,1.0,0.0008806460419363645
0 PO BOX 5807 31107,1.0,0.0008806460419363645
0 PO BOX 582 30290,1.0,0.0008806460419363645
0 PO BOX 5872 94705,1.0,0.0008806460419363645
0 PO BOX 58901 98138,1.0,0.0008806460419363645
0 PO BOX 595 11753,3.0,0.0026419381258090935
0 PO BOX 597 30272,1.0,0.0008806460419363645
0 PO BOX 5985 31107,3.0,0.0026419381258090935
0 PO BOX 60048 73146,1.0,0.0008806460419363645
0 PO BOX 6083 64506,5.0,0.004403230209681822
0 PO BOX 612 30281,1.0,0.0008806460419363645
0 PO BOX 6142 9803,1.0,0.0008806460419363645
0 PO BOX 6176 31917,1.0,0.0008806460419363645
0 PO BOX 62249 30331,1.0,0.0008806460419363645
0 PO BOX 626 31036,1.0,0.0008806460419363645
0 PO BOX 6263 30504,1.0,0.0008806460419363645
0 PO BOX 627 15108,1.0,0.0008806460419363645
0 PO BOX 630026 33163,1.0,0.0008806460419363645
0 PO BOX 630535 33163,5.0,0.004403230209681822
0 PO BOX 64 30272,1.0,0.0008806460419363645
0 PO BOX 645 30111,1.0,0.0008806460419363645
0 PO BOX 65 30079,1.0,0.0008806460419363645
0 PO BOX 650 94533,1.0,0.0008806460419363645
0 PO BOX 6504 30065,6.0,0.005283876251618187
0 PO BOX 6555 30315,1.0,0.0008806460419363645
0 PO BOX 660066 30366,70.0,0.061645222935545516
0 PO BOX 660276 30366,1.0,0.0008806460419363645
0 PO BOX 668 30293,1.0,0.0008806460419363645
0 PO BOX 669444 30066,1.0,0.0008806460419363645
0 PO BOX 670221 30066,2.0,0.001761292083872729
0 PO BOX 670254 30066,2.0,0.001761292083872729
0 PO BOX 671002 30066,3.0,0.0026419381258090935
0 PO BOX 671496 30006,1.0,0.0008806460419363645
0 PO BOX 672112 30006,1.0,0.0008806460419363645
0 PO BOX 672126 30006,1.0,0.0008806460419363645
0 PO BOX 6723 30315,1.0,0.0008806460419363645
0 PO BOX 673 30248,4.0,0.003522584167745458
0 PO BOX 674311 30006,1.0,0.0008806460419363645
0 PO BOX 675082 30006,1.0,0.0008806460419363645
0 PO BOX 675706 30006,2.0,0.001761292083872729
0 PO BOX 680 21843,1.0,0.0008806460419363645
0 PO BOX 6809 30315,1.0,0.0008806460419363645
0 PO BOX 681325 30068,1.0,0.0008806460419363645
0 PO BOX 682 30237,2.0,0.001761292083872729
0 PO BOX 682371 30068,15.0,0.013209690629045468
0 PO BOX 683185 30066,1.0,0.0008806460419363645
0 PO BOX 683762 30068,4.0,0.003522584167745458
0 PO BOX 683834 30068,1.0,0.0008806460419363645
0 PO BOX 684431 30068,1.0,0.0008806460419363645
0 PO BOX 687 30017,1.0,0.0008806460419363645
0 PO BOX 691 35652,1.0,0.0008806460419363645
0 PO BOX 699 88047,1.0,0.0008806460419363645
0 PO BOX 6995 30315,3.0,0.0026419381258090935
0 PO BOX 70 30643,1.0,0.0008806460419363645
0 PO BOX 70199 99707,3.0,0.0026419381258090935
0 PO BOX 702 30241,1.0,0.0008806460419363645
0 PO BOX 703 30549,2.0,0.001761292083872729
0 PO BOX 704 28736,1.0,0.0008806460419363645
0 PO BOX 704 30085,1.0,0.0008806460419363645
0 PO BOX 706 46122,1.0,0.0008806460419363645
0 PO BOX 7071 30357,1.0,0.0008806460419363645
0 PO BOX 70725 30007,1.0,0.0008806460419363645
0 PO BOX 709 18912,4.0,0.003522584167745458
0 PO BOX 7091 30357,1.0,0.0008806460419363645
0 PO BOX 71085 30007,1.0,0.0008806460419363645
0 PO BOX 713 30515,2.0,0.001761292083872729
0 PO BOX 7147 31095,1.0,0.0008806460419363645
0 PO BOX 71804 30007,1.0,0.0008806460419363645
0 PO BOX 71986 31708,1.0,0.0008806460419363645
0 PO BOX 720123 30060,1.0,0.0008806460419363645
0 PO BOX 720140 30358,1.0,0.0008806460419363645
0 PO BOX 720183 30358,18.0,0.01585162875485456
0 PO BOX 720314 30358,1.0,0.0008806460419363645
0 PO BOX 720500 30358,1.0,0.0008806460419363645
0 PO BOX 720593 30358,1.0,0.0008806460419363645
0 PO BOX 720724 30358,1.0,0.0008806460419363645
0 PO BOX 722 30168,1.0,0.0008806460419363645
0 PO BOX 723 30101,1.0,0.0008806460419363645
0 PO BOX 723 31139,1.0,0.0008806460419363645
0 PO BOX 723006 31139,1.0,0.0008806460419363645
0 PO BOX 7231 30357,1.0,0.0008806460419363645
0 PO BOX 723372 31139,1.0,0.0008806460419363645
0 PO BOX 723606 31139,1.0,0.0008806460419363645
0 PO BOX 723608 31139,1.0,0.0008806460419363645
0 PO BOX 723666 31139,1.0,0.0008806460419363645
0 PO BOX 724017 30339,1.0,0.0008806460419363645
0 PO BOX 724017 31139,6.0,0.005283876251618187
0 PO BOX 724265 31139,14.0,0.012329044587109105
0 PO BOX 724383 31139,1.0,0.0008806460419363645
0 PO BOX 724961 31139,1.0,0.0008806460419363645
0 PO BOX 724996 31139,1.0,0.0008806460419363645
0 PO BOX 725 30220,1.0,0.0008806460419363645
0 PO BOX 725087 31139,3.0,0.0026419381258090935
0 PO BOX 725293 31139,1.0,0.0008806460419363645
0 PO BOX 725391 31139,1.0,0.0008806460419363645
0 PO BOX 725467 31139,1.0,0.0008806460419363645
0 PO BOX 72776 30311,1.0,0.0008806460419363645
0 PO BOX 728 30030,1.0,0.0008806460419363645
0 PO BOX 728 30031,2.0,0.001761292083872729
0 PO BOX 72839 30271,1.0,0.0008806460419363645
0 PO BOX 728769 92192,1.0,0.0008806460419363645
0 PO BOX 7321 30357,3.0,0.0026419381258090935
0 PO BOX 7332 30357,1.0,0.0008806460419363645
0 PO BOX 73889 30271,1.0,0.0008806460419363645
0 PO BOX 74109 77274,2.0,0.001761292083872729
0 PO BOX 741109 77274,12.0,0.010567752503236374
0 PO BOX 742343 30274,1.0,0.0008806460419363645
0 PO BOX 742474 30274,1.0,0.0008806460419363645
0 PO BOX 743392 30274,2.0,0.001761292083872729
0 PO BOX 744 30559,1.0,0.0008806460419363645
0 PO BOX 7445 30357,1.0,0.0008806460419363645
0 PO BOX 747 30168,4.0,0.003522584167745458
0 PO BOX 7489 30357,2.0,0.001761292083872729
0 PO BOX 749 30015,1.0,0.0008806460419363645
0 PO BOX 751510 38175,1.0,0.0008806460419363645
0 PO BOX 76192 30358,2.0,0.001761292083872729
0 PO BOX 7622 30357,1.0,0.0008806460419363645
0 PO BOX 76374 30358,8.0,0.007045168335490916
0 PO BOX 76457 30328,1.0,0.0008806460419363645
0 PO BOX 76457 30358,2.0,0.001761292083872729
0 PO BOX 76473 30358,4.0,0.003522584167745458
0 PO BOX 76512 30358,1.0,0.0008806460419363645
0 PO BOX 767 30188,7.0,0.006164522293554553
0 PO BOX 76733 30358,17.0,0.014970982712918197
0 PO BOX 767367 30076,3.0,0.0026419381258090935
0 PO BOX 76784 30358,2.0,0.001761292083872729
0 PO BOX 767878 30076,1.0,0.0008806460419363645
0 PO BOX 767905 30076,1.0,0.0008806460419363645
0 PO BOX 768714 30076,1.0,0.0008806460419363645
0 PO BOX 769297 30076,1.0,0.0008806460419363645
0 PO BOX 7695 30357,2.0,0.001761292083872729
0 PO BOX 76961 30358,1.0,0.0008806460419363645
0 PO BOX 77147 30357,2.0,0.001761292083872729
0 PO BOX 77232 30357,2.0,0.001761292083872729
0 PO BOX 77282 30357,1.0,0.0008806460419363645
0 PO BOX 773 30048,1.0,0.0008806460419363645
0 PO BOX 77362 30357,1.0,0.0008806460419363645
0 PO BOX 7740 23231,1.0,0.0008806460419363645
0 PO BOX 776 30009,1.0,0.0008806460419363645
0 PO BOX 7775 94120,4.0,0.003522584167745458
0 PO BOX 779 30004,1.0,0.0008806460419363645
0 PO BOX 78061 30357,1.0,0.0008806460419363645
0 PO BOX 7808 30357,1.0,0.0008806460419363645
0 PO BOX 781 34216,1.0,0.0008806460419363645
0 PO BOX 78121 30357,1.0,0.0008806460419363645
0 PO BOX 78447 30357,1.0,0.0008806460419363645
0 PO BOX 784569 34787,1.0,0.0008806460419363645
0 PO BOX 786 30298,2.0,0.001761292083872729
0 PO BOX 7873 30357,2.0,0.001761292083872729
0 PO BOX 78741 30357,1.0,0.0008806460419363645
0 PO BOX 78839 30357,2.0,0.001761292083872729
0 PO BOX 78868 32082,2.0,0.001761292083872729
0 PO BOX 7887 30357,1.0,0.0008806460419363645
0 PO BOX 79032 30357,1.0,0.0008806460419363645
0 PO BOX 792 6959,2.0,0.001761292083872729
0 PO BOX 79217 30357,1.0,0.0008806460419363645
0 PO BOX 793 30077,1.0,0.0008806460419363645
0 PO BOX 793 30237,1.0,0.0008806460419363645
0 PO BOX 79349 30357,1.0,0.0008806460419363645
0 PO BOX 79372 30357,1.0,0.0008806460419363645
0 PO BOX 79401 30357,1.0,0.0008806460419363645
0 PO BOX 79433 30357,1.0,0.0008806460419363645
0 PO BOX 79502 30357,3.0,0.0026419381258090935
0 PO BOX 79574 30357,1.0,0.0008806460419363645
0 PO BOX 7982 30357,1.0,0.0008806460419363645
0 PO BOX 800 30112,1.0,0.0008806460419363645
0 PO BOX 800056 30075,1.0,0.0008806460419363645
0 PO BOX 8001 31106,1.0,0.0008806460419363645
0 PO BOX 8008 31106,1.0,0.0008806460419363645
0 PO BOX 8009 31106,1.0,0.0008806460419363645
0 PO BOX 801154 30101,6.0,0.005283876251618187
0 PO BOX 801369 30101,6.0,0.005283876251618187
0 PO BOX 802 30004,1.0,0.0008806460419363645
0 PO BOX 80511 30013,1.0,0.0008806460419363645
0 PO BOX 80788 30366,3.0,0.0026419381258090935
0 PO BOX 810302 33481,1.0,0.0008806460419363645
0 PO BOX 81081 30013,3.0,0.0026419381258090935
0 PO BOX 8130 98034,1.0,0.0008806460419363645
0 PO BOX 813099 30080,1.0,0.0008806460419363645
0 PO BOX 813099 30081,8.0,0.007045168335490916
0 PO BOX 813355 30081,1.0,0.0008806460419363645
0 PO BOX 8142 31106,3.0,0.0026419381258090935
0 PO BOX 81549 30366,1.0,0.0008806460419363645
0 PO BOX 81662 78758,1.0,0.0008806460419363645
0 PO BOX 81701 30013,1.0,0.0008806460419363645
0 PO BOX 81782 30366,1.0,0.0008806460419363645
0 PO BOX 81817 30013,3.0,0.0026419381258090935
0 PO BOX 81855 30366,1.0,0.0008806460419363645
0 PO BOX 82070 30354,1.0,0.0008806460419363645
0 PO BOX 8208 30306,1.0,0.0008806460419363645
0 PO BOX 82127 30354,1.0,0.0008806460419363645
0 PO BOX 8227 31908,5.0,0.004403230209681822
0 PO BOX 82696 30354,1.0,0.0008806460419363645
0 PO BOX 82723 30354,2.0,0.001761292083872729
0 PO BOX 82870 30013,1.0,0.0008806460419363645
0 PO BOX 830571 30083,2.0,0.001761292083872729
0 PO BOX 830637 30083,1.0,0.0008806460419363645
0 PO BOX 831113 30083,1.0,0.0008806460419363645
0 PO BOX 831498 30083,1.0,0.0008806460419363645
0 PO BOX 83398 30013,1.0,0.0008806460419363645
0 PO BOX 8355 31106,1.0,0.0008806460419363645
0 PO BOX 838 30078,1.0,0.0008806460419363645
0 PO BOX 8380 31106,1.0,0.0008806460419363645
0 PO BOX 8394 31106,7.0,0.006164522293554553
0 PO BOX 8418 31106,1.0,0.0008806460419363645
0 PO BOX 842 30012,1.0,0.0008806460419363645
0 PO BOX 844 30079,2.0,0.001761292083872729
0 PO BOX 8450 31106,1.0,0.0008806460419363645
0 PO BOX 8451 85214,4.0,0.003522584167745458
0 PO BOX 8490 31412,2.0,0.001761292083872729
0 PO BOX 851 30204,1.0,0.0008806460419363645
0 PO BOX 8527 31106,1.0,0.0008806460419363645
0 PO BOX 8528 31106,3.0,0.0026419381258090935
0 PO BOX 8533 31106,1.0,0.0008806460419363645
0 PO BOX 8540 95208,1.0,0.0008806460419363645
0 PO BOX 860 30077,2.0,0.001761292083872729
0 PO BOX 860 30127,1.0,0.0008806460419363645
0 PO BOX 8600 31106,1.0,0.0008806460419363645
0 PO BOX 862001 30062,1.0,0.0008806460419363645
0 PO BOX 8642 31106,9.0,0.00792581437742728
0 PO BOX 87 30677,2.0,0.001761292083872729
0 PO BOX 870122 30087,4.0,0.003522584167745458
0 PO BOX 870274 30087,1.0,0.0008806460419363645
0 PO BOX 870474 30087,2.0,0.001761292083872729
0 PO BOX 870675 30087,1.0,0.0008806460419363645
0 PO BOX 87103 30337,1.0,0.0008806460419363645
0 PO BOX 871074 30087,1.0,0.0008806460419363645
0 PO BOX 871083 30087,1.0,0.0008806460419363645
0 PO BOX 871305 30087,3.0,0.0026419381258090935
0 PO BOX 871341 30087,1.0,0.0008806460419363645
0 PO BOX 872 30048,1.0,0.0008806460419363645
0 PO BOX 8721 31106,5.0,0.004403230209681822
0 PO BOX 87357 30337,1.0,0.0008806460419363645
0 PO BOX 87412 30337,19.0,0.016732274796790927
0 PO BOX 8743 30116,3.0,0.0026419381258090935
0 PO BOX 8746 31106,8.0,0.007045168335490916
0 PO BOX 8775 31106,3.0,0.0026419381258090935
0 PO BOX 88082 30356,1.0,0.0008806460419363645
0 PO BOX 88128 30356,1.0,0.0008806460419363645
0 PO BOX 881507 90009,1.0,0.0008806460419363645
0 PO BOX 88195 30356,1.0,0.0008806460419363645
0 PO BOX 88217 30356,1.0,0.0008806460419363645
0 PO BOX 883 30188,9.0,0.00792581437742728
0 PO BOX 888112 30356,2.0,0.001761292083872729
0 PO BOX 88872 30356,1.0,0.0008806460419363645
0 PO BOX 88902 30356,1.0,0.0008806460419363645
0 PO BOX 8890338 30338,1.0,0.0008806460419363645
0 PO BOX 889083 30356,1.0,0.0008806460419363645
0 PO BOX 8895 31106,1.0,0.0008806460419363645
0 PO BOX 89011 30312,1.0,0.0008806460419363645
0 PO BOX 89022 30312,3.0,0.0026419381258090935
0 PO BOX 89054 31112,1.0,0.0008806460419363645
0 PO BOX 89078 30312,2.0,0.001761292083872729
0 PO BOX 89092 30312,12.0,0.010567752503236374
0 PO BOX 89169 30312,1.0,0.0008806460419363645
0 PO BOX 89187 30312,1.0,0.0008806460419363645
0 PO BOX 89248 30312,15.0,0.013209690629045468
0 PO BOX 895 7070,1.0,0.0008806460419363645
0 PO BOX 901 30268,1.0,0.0008806460419363645
0 PO BOX 9033 31106,1.0,0.0008806460419363645
0 PO BOX 9035 31106,18.0,0.01585162875485456
0 PO BOX 90362 30364,2.0,0.001761292083872729
0 PO BOX 907 30031,1.0,0.0008806460419363645
0 PO BOX 908494 30501,1.0,0.0008806460419363645
0 PO BOX 909 30517,1.0,0.0008806460419363645
0 PO BOX 910 90285,1.0,0.0008806460419363645
0 PO BOX 910 92085,1.0,0.0008806460419363645
